longitude,latitude,stratum,bathrooms,constructed_area,house_age,bedrooms,parking,administration,floor,rent_price,Localidad
-74.0475512,4.6627378,6.0,1.0,58.0,23.0,1.0,1.0,396200.0,0.0,3203800.0,CHAPINERO
-74.0475512,4.6627378,6.0,1.0,58.0,23.0,1.0,1.0,396200.0,0.0,3203800.0,CHAPINERO
-74.060907,4.6385764,4.0,2.0,85.0,12.0,2.0,2.0,645000.0,0.0,3210000.0,CHAPINERO
-74.038455232064,4.687095589324,6.0,4.0,144.0,23.0,3.0,2.0,700000.0,12.0,7150000.0,USAQUEN
-74.06357621005,4.6447220085149,4.0,1.0,40.0,0.0,1.0,0.0,0.0,0.0,1650000.0,CHAPINERO
-74.1107816,4.6425641,4.0,2.0,68.0,0.0,2.0,2.0,0.0,0.0,3200000.0,PUENTE ARANDA
-74.0504123,4.700453,5.0,2.0,84.0,23.0,3.0,1.0,850000.0,0.0,3150000.0,USAQUEN
-74.0458962,4.7284521,4.0,1.0,57.0,31.0,2.0,1.0,292000.0,2.0,1350000.0,USAQUEN
-74.0856582,4.6258101,4.0,2.0,79.0,0.0,2.0,1.0,480000.0,0.0,3420000.0,TEUSAQUILLO
-74.036110897565,4.731399982577,4.0,2.0,87.0,12.0,3.0,1.0,0.0,1.0,3000000.0,USAQUEN
-74.080236085728,4.612870986859,3.0,2.0,30.0,4.0,2.0,0.0,0.0,0.0,2280000.0,LOS MARTIRES
-74.0262678,4.7208485,6.0,5.0,235.0,23.0,3.0,2.0,0.0,5.0,11250000.0,USAQUEN
-74.067232987875,4.723440988326,3.0,2.0,55.0,23.0,2.0,1.0,300000.0,0.0,2200000.0,SUBA
-74.1210482,4.7125569,3.0,1.0,50.0,4.0,3.0,0.0,0.0,0.0,1000000.0,ENGATIVA
-74.1401396,4.6545648,3.0,2.0,60.0,4.0,2.0,1.0,0.0,0.0,1550000.0,KENNEDY
-74.117004,4.6489147,4.0,1.0,36.0,0.0,2.0,0.0,174000.0,0.0,1500000.0,FONTIBON
-74.0475011,4.6647852,6.0,4.0,230.0,31.0,4.0,2.0,1890000.0,9.0,15000000.0,CHAPINERO
-74.027595889767,4.74824840424,3.0,1.0,35.0,0.0,1.0,0.0,0.0,0.0,1600000.0,USAQUEN
-74.072044713608,4.589610624735,2.0,1.0,40.0,23.0,2.0,1.0,0.0,0.0,1200000.0,CANDELARIA
-74.1042959649999,4.64545935800004,4.0,2.0,70.0,12.0,3.0,1.0,0.0,10.0,4000000.0,TEUSAQUILLO
-74.0533519,4.6988374,6.0,3.0,116.0,0.0,3.0,2.0,0.0,0.0,7000000.0,USAQUEN
-74.0385532,4.7606056,3.0,2.0,60.0,12.0,3.0,0.0,0.0,0.0,1800000.0,USAQUEN
-74.0359449,4.7531684,3.0,1.0,45.0,4.0,2.0,0.0,134000.0,0.0,1516000.0,USAQUEN
-74.053019,4.6987777,6.0,3.0,115.0,31.0,3.0,2.0,0.0,2.0,5000000.0,USAQUEN
-74.0368056,4.7065042,6.0,4.0,381.0,23.0,4.0,4.0,2200000.0,8.0,15000000.0,USAQUEN
-74.057484918301,4.677546003218,6.0,2.0,83.0,31.0,2.0,2.0,744000.0,4.0,5460000.0,CHAPINERO
-74.056693698481,4.6821868128294,6.0,2.0,64.0,4.0,1.0,1.0,757000.0,5.0,4600000.0,CHAPINERO
-74.05167,4.65076,6.0,4.0,342.25,12.0,3.0,4.0,2200000.0,2.0,15150000.0,CHAPINERO
-74.0328803,4.7033367,5.0,3.0,89.0,4.0,2.0,2.0,500000.0,3.0,4500000.0,USAQUEN
-74.055923872653,4.672766013384,5.0,2.0,69.0,4.0,1.0,2.0,0.0,1.0,5000000.0,CHAPINERO
-74.05454845795,4.6610991190278,6.0,2.0,89.0,31.0,2.0,1.0,900000.0,1.0,7500000.0,CHAPINERO
-74.0491529,4.6602703,6.0,4.0,268.0,23.0,4.0,2.0,1900000.0,7.0,9000000.0,CHAPINERO
-74.045404919444,4.685413006081,6.0,3.0,111.0,23.0,3.0,1.0,854000.0,7.0,5800000.0,USAQUEN
-74.0704828,4.6323953,4.0,2.0,62.0,0.0,3.0,1.0,0.0,2.0,2200000.0,TEUSAQUILLO
-74.11914197137,4.5888044135079,3.0,1.0,60.0,12.0,2.0,0.0,0.0,0.0,750000.0,RAFAEL URIBE URIBE
-74.1206391,4.630452,3.0,2.0,140.0,31.0,4.0,0.0,0.0,0.0,2200000.0,PUENTE ARANDA
-74.0395596,4.6976772,6.0,3.0,90.0,0.0,2.0,2.0,0.0,0.0,3800000.0,USAQUEN
-74.043950557971,4.6764394271836,6.0,4.0,200.0,23.0,3.0,3.0,2200000.0,4.0,10000000.0,CHAPINERO
-74.0431341,4.7044763,6.0,3.0,92.0,31.0,3.0,2.0,0.0,4.0,7200000.0,USAQUEN
-74.027885,4.6902013,6.0,4.0,319.0,31.0,3.0,3.0,2200000.0,0.0,14892600.0,USAQUEN
-74.0487155,4.6674504,6.0,5.0,351.0,23.0,4.0,3.0,0.0,6.0,20416000.0,CHAPINERO
-74.0752202,4.7264019,6.0,5.0,300.0,23.0,3.0,3.0,1200000.0,0.0,6800000.0,SUBA
-74.0886429,4.6935365,3.0,1.0,42.0,12.0,2.0,0.0,0.0,0.0,1000000.0,ENGATIVA
-74.054167863938,4.684440998679,6.0,3.0,106.0,0.0,2.0,2.0,957420.0,0.0,8629546.0,CHAPINERO
-74.0262361,4.6866464,6.0,5.0,387.0,23.0,4.0,3.0,0.0,3.0,20416000.0,USAQUEN
-74.083624,4.586439,6.0,3.0,185.0,23.0,3.0,3.0,0.0,2.0,8800000.0,SAN CRISTOBAL
-74.0541636,4.6923865,6.0,4.0,150.0,23.0,3.0,2.0,1450000.0,0.0,7550000.0,USAQUEN
-74.067488,4.6124572,4.0,3.0,120.0,31.0,4.0,0.0,0.0,18.0,4200000.0,SANTA FE
-74.048374159066,4.6667299251446,6.0,3.0,149.0,31.0,3.0,2.0,1289000.0,3.0,9900000.0,CHAPINERO
-74.0527782,4.663056,6.0,3.0,270.0,23.0,4.0,3.0,0.0,0.0,15000000.0,CHAPINERO
-74.05917,4.71895,3.0,1.0,34.0,0.0,1.0,0.0,0.0,0.0,1800000.0,SUBA
-74.052845,4.7578592,4.0,1.0,41.0,4.0,1.0,0.0,137000.0,0.0,1383000.0,SUBA
-74.055949,4.757776,4.0,2.0,190.0,0.0,4.0,1.0,0.0,2.0,3500000.0,SUBA
-74.0415906,4.7063529,6.0,3.0,220.0,31.0,4.0,3.0,0.0,3.0,13000000.0,USAQUEN
-74.1355571,4.6738575,3.0,2.0,65.0,12.0,3.0,1.0,0.0,0.0,1600000.0,FONTIBON
-74.0698811,4.6063968,3.0,1.0,21.0,4.0,1.0,0.0,0.0,6.0,1500000.0,SANTA FE
-74.0443045,4.6782522,5.0,3.0,138.0,12.0,2.0,2.0,1700000.0,0.0,7300000.0,CHAPINERO
-74.1515099,4.6135722,3.0,1.0,60.0,31.0,3.0,0.0,0.0,0.0,1350000.0,KENNEDY
-74.043049,4.7046358,6.0,2.0,117.0,31.0,2.0,1.0,0.0,2.0,6500000.0,USAQUEN
-74.058727870723,4.656041979164,4.0,1.0,52.0,23.0,2.0,0.0,550300.0,0.0,2049700.0,CHAPINERO
-74.057000816902,4.6823643115054,6.0,2.0,88.0,4.0,2.0,2.0,758000.0,0.0,4480000.0,CHAPINERO
-74.151758,4.6466023,3.0,2.0,54.0,0.0,2.0,1.0,0.0,0.0,1800000.0,KENNEDY
-74.054165392107,4.6932635494094,6.0,1.0,40.0,0.0,1.0,1.0,400000.0,4.0,2100000.0,USAQUEN
-74.026651382446,4.6977598462921,6.0,4.0,387.0,4.0,4.0,4.0,2200000.0,0.0,20416000.0,USAQUEN
-74.05297,4.6785,6.0,1.0,55.0,12.0,1.0,2.0,0.0,4.0,4000000.0,CHAPINERO
-74.113766,4.610423,3.0,2.0,120.0,23.0,3.0,0.0,0.0,0.0,1900000.0,PUENTE ARANDA
-74.0610107,4.7098669,4.0,2.0,80.0,31.0,3.0,1.0,279000.0,0.0,1621000.0,SUBA
-74.1709656,4.6512692,2.0,1.0,38.0,23.0,2.0,0.0,0.0,0.0,800000.0,KENNEDY
-74.172172,4.5956178,2.0,1.0,47.0,4.0,2.0,0.0,0.0,18.0,1000000.0,CIUDAD BOLIVAR
-74.116963,4.662067,4.0,2.0,69.0,12.0,3.0,1.0,0.0,6.0,2700000.0,FONTIBON
-74.1216269,4.6156087,3.0,1.0,40.0,23.0,2.0,0.0,0.0,0.0,1000000.0,PUENTE ARANDA
-74.047975342803,4.658306921608,5.0,3.0,141.0,23.0,2.0,2.0,1059800.0,1.0,9000000.0,CHAPINERO
-74.1339856,4.6609069,4.0,1.0,42.0,4.0,2.0,0.0,175320.0,0.0,1574680.0,FONTIBON
-74.0612837,4.6485961,4.0,1.0,20.0,12.0,1.0,0.0,318000.0,2.0,2000000.0,CHAPINERO
-74.1340547,4.6640072,4.0,2.0,78.0,12.0,3.0,1.0,373400.0,0.0,1826600.0,FONTIBON
-74.0520439,4.7023363,5.0,3.0,88.0,12.0,2.0,2.0,600000.0,4.0,4400000.0,USAQUEN
-74.0553817,4.6915876,6.0,4.0,240.0,23.0,3.0,2.0,0.0,5.0,9000000.0,USAQUEN
-74.098554232204,4.600327091571,3.0,2.0,70.0,12.0,3.0,0.0,0.0,4.0,1500000.0,LOS MARTIRES
-74.05435,4.7429145,4.0,2.0,70.0,23.0,3.0,1.0,0.0,1.0,2600000.0,SUBA
-74.047319163942,4.6637048788988,6.0,3.0,250.0,31.0,3.0,1.0,0.0,3.0,10000000.0,CHAPINERO
-74.0527782,4.663056,6.0,3.0,160.0,31.0,3.0,2.0,0.0,4.0,7400000.0,CHAPINERO
-74.052680034215,4.692349994878,3.0,3.0,121.0,12.0,3.0,2.0,900000.0,5.0,7000000.0,USAQUEN
-74.0471561,4.6664105,6.0,4.0,217.0,0.0,3.0,2.0,1500000.0,2.0,11000000.0,CHAPINERO
-74.112406426499,4.6413502669199,4.0,2.0,78.0,0.0,3.0,1.0,450000.0,1.0,3000000.0,PUENTE ARANDA
-74.0365837,4.7066543,6.0,5.0,381.0,23.0,4.0,4.0,2200000.0,8.0,15000000.0,USAQUEN
-74.100579,4.6567603,3.0,2.0,60.0,23.0,1.0,0.0,200000.0,0.0,1800000.0,TEUSAQUILLO
-74.048295,4.667757,6.0,3.0,149.0,0.0,3.0,2.0,0.0,3.0,9900000.0,CHAPINERO
-74.1358227,4.6649867,4.0,2.0,60.0,0.0,3.0,1.0,249000.0,4.0,1750000.0,FONTIBON
-74.0468804,4.6658228,5.0,1.0,75.0,4.0,2.0,0.0,0.0,1.0,4800000.0,CHAPINERO
-74.045282,4.6766724,6.0,5.0,262.0,0.0,3.0,4.0,2000000.0,4.0,20416000.0,CHAPINERO
-74.0378025,4.6972375,6.0,3.0,114.0,12.0,3.0,2.0,590000.0,0.0,4710000.0,USAQUEN
-74.04030339737,4.678040441541,6.0,2.0,80.0,12.0,1.0,3.0,0.0,4.0,7200000.0,CHAPINERO
-74.0442567,4.6717212,6.0,3.0,175.0,4.0,2.0,2.0,1300000.0,6.0,16000000.0,CHAPINERO
-74.053201739676,4.6569016479458,6.0,5.0,340.0,31.0,4.0,3.0,1900000.0,4.0,20416000.0,CHAPINERO
-74.0715029,4.6149094,4.0,1.0,50.0,23.0,2.0,1.0,345000.0,0.0,2455000.0,SANTA FE
-74.042108363693,4.6738756517599,6.0,3.0,120.0,4.0,2.0,2.0,1791000.0,3.0,14709000.0,CHAPINERO
-74.0807024,4.6512484,4.0,1.0,45.0,0.0,1.0,0.0,0.0,5.0,2700000.0,TEUSAQUILLO
-74.066062,4.610232,4.0,2.0,98.0,12.0,2.0,1.0,720000.0,8.0,4300000.0,SANTA FE
-74.046939611435,4.6631317133863,6.0,3.0,133.0,0.0,0.0,3.0,0.0,6.0,9800000.0,CHAPINERO
-74.0440146,4.7315493,4.0,2.0,65.0,4.0,2.0,0.0,0.0,0.0,2300000.0,USAQUEN
-74.061829759473,4.6584533593443,4.0,2.0,65.0,4.0,2.0,1.0,824000.0,0.0,3500000.0,CHAPINERO
-74.052629,4.671411,6.0,1.0,56.0,0.0,1.0,1.0,740000.0,3.0,4000000.0,CHAPINERO
-74.080016613007,4.7173661437156,6.0,4.0,172.0,23.0,3.0,3.0,1320000.0,0.0,6000000.0,SUBA
-74.0503319,4.6814442,6.0,3.0,250.0,23.0,4.0,6.0,1600000.0,7.0,9700000.0,CHAPINERO
-74.0617049,4.6412282,4.0,1.0,70.0,31.0,1.0,0.0,0.0,2.0,1500000.0,CHAPINERO
-74.1243277,4.6558947,4.0,2.0,88.37,4.0,3.0,1.0,0.0,5.0,3300000.0,FONTIBON
-74.0681046,4.6443213,4.0,2.0,100.0,23.0,4.0,0.0,0.0,2.0,18500000.0,TEUSAQUILLO
-74.1079662,4.6091056,3.0,1.0,45.0,4.0,2.0,0.0,148000.0,0.0,1302000.0,PUENTE ARANDA
-74.1005408,4.5874808,4.0,4.0,180.0,23.0,6.0,0.0,0.0,0.0,4000000.0,ANTONIO NARIÑO
-74.0495640198,4.691859988818,6.0,3.0,85.0,12.0,2.0,2.0,1019000.0,0.0,3982900.0,USAQUEN
-74.039561,4.72723,4.0,1.0,37.0,23.0,1.0,1.0,0.0,6.0,2200000.0,USAQUEN
-74.0442870928,4.76672567118,3.0,2.0,72.0,23.0,3.0,1.0,202000.0,0.0,1698000.0,SUBA
-74.052143096924,4.6921527901656,6.0,5.0,121.0,23.0,3.0,2.0,0.0,5.0,7000000.0,USAQUEN
-74.0359423,4.6864289,5.0,3.0,99.0,12.0,2.0,1.0,375000.0,0.0,3190000.0,USAQUEN
-74.113730003179,4.725560017268,3.0,2.0,77.0,23.0,3.0,1.0,257000.0,0.0,2600000.0,ENGATIVA
-74.0479656,4.6720646,6.0,2.0,60.0,12.0,1.0,2.0,0.0,7.0,6300000.0,CHAPINERO
-74.058366,4.651884,4.0,1.0,137.0,23.0,1.0,3.0,0.0,1.0,8500000.0,CHAPINERO
-74.0283,4.70892,6.0,4.0,225.0,12.0,3.0,3.0,1488000.0,2.0,9600000.0,USAQUEN
-74.043378510533,4.70664042733,5.0,2.0,95.0,31.0,2.0,2.0,0.0,3.0,5200000.0,USAQUEN
-74.0619165,4.6413705,4.0,1.0,34.0,31.0,1.0,1.0,400000.0,7.0,1800000.0,CHAPINERO
-74.0504335,4.6819556,5.0,2.0,113.0,23.0,2.0,2.0,0.0,3.0,4500000.0,CHAPINERO
-74.061878879583,4.650951984642,4.0,2.0,140.0,31.0,3.0,1.0,990000.0,0.0,2300000.0,CHAPINERO
-74.0850865,4.6126901,3.0,1.0,63.0,4.0,2.0,1.0,296000.0,0.0,2104000.0,LOS MARTIRES
-74.0563122,4.6796254,6.0,4.0,264.0,12.0,4.0,4.0,2200000.0,0.0,15000000.0,CHAPINERO
-74.027356,4.7020473,6.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,7300000.0,USAQUEN
-74.1450762,4.6494574,3.0,1.0,39.0,4.0,2.0,0.0,200000.0,0.0,1000000.0,KENNEDY
-74.0931369,4.7151683,3.0,2.0,60.0,31.0,3.0,1.0,0.0,1.0,1400000.0,SUBA
-74.054550268891,4.6627506819458,5.0,2.0,110.0,31.0,2.0,1.0,735000.0,13.0,4600000.0,CHAPINERO
-74.1694171,4.5917236,3.0,1.0,44.0,0.0,2.0,0.0,0.0,0.0,1100000.0,CIUDAD BOLIVAR
-74.0980395,4.6914776,4.0,2.0,42.0,4.0,2.0,0.0,225700.0,0.0,1524300.0,ENGATIVA
-74.0463863,4.6792439,6.0,1.0,49.0,0.0,1.0,0.0,400000.0,0.0,4700000.0,CHAPINERO
-74.0891813,4.7455511,3.0,2.0,60.0,4.0,3.0,1.0,472000.0,0.0,1528000.0,SUBA
-74.058177116208,4.66845259724,6.0,2.0,50.0,23.0,1.0,2.0,500000.0,3.0,3500000.0,CHAPINERO
-74.0505357,4.6887837,6.0,5.0,220.0,23.0,4.0,2.0,0.0,6.0,15000000.0,USAQUEN
-74.050672,4.66619,6.0,2.0,189.0,0.0,3.0,2.0,0.0,5.0,15000000.0,CHAPINERO
-74.0461807250977,4.66983795166016,6.0,5.0,387.0,23.0,4.0,3.0,2200000.0,6.0,17500000.0,CHAPINERO
-74.049069020817,4.6576996680315,6.0,2.0,155.0,12.0,2.0,2.0,1506200.0,9.0,7700000.0,CHAPINERO
-74.050579990284,4.720409714952,5.0,2.0,90.0,12.0,2.0,2.0,0.0,4.0,3700000.0,USAQUEN
-74.1411241,4.7141869,2.0,1.0,65.0,12.0,2.0,0.0,0.0,0.0,950000.0,ENGATIVA
-74.05781483001,4.678527188803,5.0,2.0,150.0,31.0,3.0,2.0,1542000.0,3.0,4458000.0,CHAPINERO
-74.0519041,4.6750702,6.0,3.0,100.0,0.0,2.0,1.0,1237000.0,4.0,9300000.0,CHAPINERO
-74.048873518616,4.710714702825,5.0,2.0,63.0,23.0,2.0,1.0,345000.0,1.0,3000000.0,USAQUEN
-74.0262592,4.7450146,4.0,2.0,78.0,4.0,3.0,1.0,343400.0,0.0,1956600.0,USAQUEN
-74.1501815,4.6817246,3.0,1.0,48.0,12.0,2.0,0.0,0.0,0.0,1100000.0,FONTIBON
-74.044494,4.6838517,6.0,1.0,65.0,31.0,1.0,2.0,0.0,3.0,3300000.0,USAQUEN
-74.1188407,4.6252639,3.0,1.0,40.0,31.0,2.0,0.0,0.0,0.0,850000.0,PUENTE ARANDA
-74.084601,4.646709,5.0,2.0,86.0,31.0,2.0,1.0,0.0,5.0,3000000.0,TEUSAQUILLO
-74.0686142,4.6046088,4.0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,1600000.0,SANTA FE
-74.0652716,4.7590613,5.0,2.0,66.0,0.0,2.0,0.0,0.0,0.0,3300000.0,SUBA
-74.0701893,4.6051909,4.0,2.0,57.0,4.0,1.0,1.0,0.0,20.0,3000000.0,SANTA FE
-74.050603962527,4.664008014213,6.0,4.0,160.0,31.0,3.0,2.0,1500000.0,6.0,6000000.0,CHAPINERO
-74.0444179,4.686891,6.0,2.0,92.3,31.0,2.0,1.0,625000.0,4.0,3000000.0,USAQUEN
-74.0750779,4.5908992,2.0,1.0,38.0,0.0,1.0,0.0,0.0,0.0,1500000.0,CANDELARIA
-74.044275,4.684908,5.0,2.0,90.0,23.0,2.0,2.0,900000.0,7.0,4600000.0,USAQUEN
-74.0451672,4.6819943,6.0,3.0,84.0,12.0,2.0,2.0,0.0,0.0,7000000.0,CHAPINERO
-74.046658,4.668258,6.0,2.0,230.0,31.0,3.0,3.0,1500000.0,8.0,13500000.0,CHAPINERO
-74.053742,4.6536871,6.0,3.0,160.0,23.0,3.0,2.0,0.0,2.0,7700000.0,CHAPINERO
-74.1159384,4.6473715,3.0,1.0,39.0,4.0,2.0,0.0,0.0,0.0,1300000.0,FONTIBON
-74.049107038439,4.7287862118,4.0,2.0,90.0,23.0,3.0,1.0,480000.0,2.0,2300000.0,USAQUEN
-74.046977699756,4.700180913648,6.0,3.0,110.0,0.0,3.0,2.0,900000.0,5.0,5500000.0,USAQUEN
-74.1024269,4.647169,5.0,3.0,87.0,4.0,2.0,2.0,0.0,0.0,4500000.0,TEUSAQUILLO
-74.042784,4.6712133,6.0,2.0,200.0,23.0,3.0,2.0,0.0,2.0,8500000.0,CHAPINERO
-74.147844314575,4.6024444975813,3.0,2.0,57.0,12.0,3.0,0.0,0.0,0.0,1400000.0,KENNEDY
-74.0503304,4.687265,6.0,4.0,226.0,23.0,4.0,3.0,1400000.0,0.0,11700000.0,USAQUEN
-74.029636974446,4.7065913276853,5.0,4.0,220.0,4.0,3.0,4.0,1500000.0,0.0,13500000.0,USAQUEN
-74.0705108,4.6048102,3.0,1.0,45.0,23.0,1.0,1.0,0.0,19.0,2500000.0,SANTA FE
-74.02752,4.69081,6.0,4.0,387.0,23.0,3.0,4.0,0.0,5.0,20416000.0,USAQUEN
-74.0600145,4.7418364,4.0,2.0,63.25,12.0,3.0,1.0,274000.0,3.0,2576000.0,SUBA
-74.1397777,4.6522786,3.0,1.0,50.0,23.0,3.0,0.0,0.0,0.0,1200000.0,KENNEDY
-74.026419992571,4.716730017549,6.0,5.0,343.0,31.0,4.0,4.0,0.0,5.0,20416000.0,USAQUEN
-74.026603,4.7202318,6.0,4.0,235.0,23.0,3.0,2.0,0.0,7.0,15000000.0,USAQUEN
-74.1413509,4.6513533,3.0,1.0,45.0,23.0,2.0,0.0,0.0,3.0,830000.0,KENNEDY
-74.11141,4.67763,4.0,1.0,40.0,0.0,1.0,0.0,0.0,0.0,800000.0,ENGATIVA
-74.032219012283,4.70773900147,6.0,6.0,310.0,23.0,4.0,4.0,1781000.0,7.0,15479000.0,USAQUEN
-74.042767805067,4.699788892036,6.0,3.0,110.0,31.0,4.0,2.0,0.0,6.0,6040000.0,USAQUEN
-74.05492991209,4.6854055506497,6.0,3.0,81.0,12.0,2.0,2.0,700000.0,8.0,5800000.0,CHAPINERO
-74.1614498,4.695793,3.0,1.0,47.0,4.0,3.0,0.0,0.0,0.0,1200000.0,FONTIBON
-74.05048258451,4.6517884923696,6.0,3.0,152.0,23.0,2.0,3.0,1420000.0,6.0,8500000.0,CHAPINERO
-74.0646255,4.7591529,4.0,2.0,59.0,4.0,2.0,8.0,226900.0,0.0,2973100.0,SUBA
-74.0506898,4.6827233,6.0,3.0,87.0,31.0,2.0,2.0,685900.0,0.0,3600000.0,CHAPINERO
-74.030883,4.693976,5.0,1.0,80.0,0.0,1.0,1.0,0.0,0.0,5500000.0,USAQUEN
-74.048633963824,4.694812011297,6.0,2.0,62.0,12.0,1.0,1.0,0.0,4.0,4632100.0,USAQUEN
-74.0471646,4.6812359,5.0,1.0,70.0,4.0,1.0,1.0,0.0,4.0,4200000.0,CHAPINERO
-74.06968614495,4.6074705955675,3.0,2.0,37.0,0.0,2.0,0.0,0.0,0.0,2350000.0,SANTA FE
-74.1530907,4.6866783,3.0,2.0,39.0,4.0,3.0,0.0,128300.0,0.0,1171700.0,FONTIBON
-74.0817068,4.6187078,3.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,750000.0,LOS MARTIRES
-74.0413279,4.677284,6.0,4.0,160.0,12.0,3.0,2.0,1815000.0,6.0,12485000.0,CHAPINERO
-74.072672926855,4.660508988733,3.0,2.0,70.0,23.0,2.0,0.0,0.0,0.0,1400000.0,BARRIOS UNIDOS
-74.0454149,4.6840481,5.0,2.0,98.0,31.0,2.0,1.0,750000.0,0.0,2900000.0,USAQUEN
-74.134221,4.6566579,3.0,1.0,38.0,0.0,2.0,0.0,0.0,0.0,1350000.0,FONTIBON
-74.078828633846,4.624762138783,4.0,3.0,112.0,12.0,3.0,2.0,0.0,0.0,10000000.0,TEUSAQUILLO
-74.051756858826,4.6932006915637,6.0,2.0,77.0,12.0,2.0,2.0,584000.0,2.0,3516000.0,USAQUEN
-74.09243,4.75646,3.0,1.0,36.0,0.0,2.0,0.0,0.0,0.0,1300000.0,SUBA
-74.072092,4.7109886,6.0,3.0,98.0,4.0,2.0,1.0,974700.0,0.0,7030000.0,SUBA
-74.052004913824,4.727838009003,3.0,1.0,57.0,31.0,3.0,1.0,0.0,3.0,1800000.0,SUBA
-74.0502539,4.6583603,6.0,2.0,230.0,31.0,3.0,2.0,0.0,2.0,11000000.0,CHAPINERO
-74.0882048,4.72801,3.0,2.0,57.0,23.0,3.0,0.0,120800.0,0.0,1179200.0,SUBA
-74.035883915627,4.698978990642,6.0,2.0,124.0,12.0,3.0,0.0,0.0,3.0,3950000.0,USAQUEN
-74.0514909,4.6930335,6.0,3.0,100.0,12.0,2.0,2.0,604000.0,3.0,4800000.0,USAQUEN
-74.065421912583,4.735032694023,3.0,2.0,63.0,12.0,3.0,1.0,420000.0,2.0,1600000.0,SUBA
-74.06721,4.69059,5.0,1.0,65.0,0.0,1.0,1.0,0.0,0.0,2000000.0,SUBA
-74.0395489,4.7069937,6.0,3.0,250.0,0.0,3.0,3.0,0.0,6.0,10500000.0,USAQUEN
-74.051011481703,4.676166600566,6.0,2.0,135.0,12.0,2.0,2.0,2199000.0,0.0,15750000.0,CHAPINERO
-74.0407756,4.7308968,4.0,1.0,50.0,12.0,2.0,0.0,0.0,0.0,2250000.0,USAQUEN
-74.058096037961,4.6736695090167,6.0,2.0,58.0,4.0,1.0,2.0,0.0,0.0,5000000.0,CHAPINERO
-74.0505305,4.6793933,6.0,4.0,138.0,4.0,3.0,2.0,0.0,8.0,12000000.0,CHAPINERO
-74.034677,4.750907,4.0,1.0,40.0,4.0,2.0,1.0,130000.0,15.0,1700000.0,USAQUEN
-74.1204189,4.7145292,3.0,1.0,65.0,23.0,1.0,1.0,0.0,0.0,1400000.0,ENGATIVA
-74.0461309,4.7007197,6.0,4.0,220.0,12.0,3.0,2.0,0.0,3.0,9000000.0,USAQUEN
-74.0252331,4.7518088,4.0,2.0,70.0,4.0,2.0,1.0,0.0,3.0,2400000.0,USAQUEN
-74.0637701,4.6708133,4.0,1.0,20.0,23.0,1.0,0.0,0.0,1.0,1170000.0,BARRIOS UNIDOS
-74.1577599,4.5925382,2.0,1.0,57.0,12.0,2.0,0.0,140000.0,0.0,960000.0,CIUDAD BOLIVAR
-74.041295607594,4.689065001295,5.0,3.0,143.0,23.0,3.0,2.0,0.0,2.0,4700000.0,USAQUEN
-74.044093,4.708311,6.0,3.0,168.0,0.0,2.0,2.0,1000000.0,0.0,10000000.0,USAQUEN
-74.0679005,4.6161713,3.0,3.0,130.0,12.0,3.0,0.0,870000.0,0.0,3500000.0,SANTA FE
-74.1348832,4.6477405,3.0,1.0,51.0,0.0,2.0,0.0,0.0,0.0,1300000.0,KENNEDY
-74.0634718,4.700614,5.0,1.0,50.0,31.0,1.0,1.0,0.0,3.0,2150000.0,SUBA
-74.032165116645,4.705471403294,5.0,3.0,118.0,23.0,2.0,2.0,0.0,2.0,4500000.0,USAQUEN
-74.0504081,4.6818737,4.0,3.0,113.0,0.0,2.0,1.0,1130000.0,3.0,4500000.0,CHAPINERO
-74.027779457672,4.73527,3.0,1.0,60.0,31.0,3.0,0.0,206000.0,3.0,1394000.0,USAQUEN
-74.0326975,4.7679267,4.0,2.0,66.7,23.0,3.0,1.0,0.0,10.0,1850000.0,USAQUEN
-74.0552275,4.6797579,6.0,1.0,40.0,4.0,1.0,1.0,0.0,2.0,2650009.0,CHAPINERO
-74.0392809,4.678969,5.0,3.0,230.0,31.0,4.0,2.0,1295000.0,1.0,8000000.0,CHAPINERO
-74.1240624,4.6952673,3.0,1.0,36.0,31.0,1.0,0.0,0.0,0.0,1000000.0,ENGATIVA
-74.041716329932,4.7065062783095,6.0,3.0,168.0,4.0,2.0,3.0,1315000.0,6.0,14000000.0,USAQUEN
-74.149675,4.6434247,3.0,2.0,54.0,12.0,3.0,0.0,115000.0,0.0,985000.0,KENNEDY
-74.063961,4.729085,4.0,3.0,88.0,23.0,3.0,2.0,0.0,5.0,4000000.0,SUBA
-74.046977699756,4.700180913648,5.0,1.0,50.0,0.0,1.0,1.0,0.0,5.0,3900000.0,USAQUEN
-74.0289598,4.7031439,6.0,2.0,40.27,0.0,1.0,1.0,0.0,4.0,20416000.0,USAQUEN
-74.0529665,4.6975727,6.0,3.0,78.0,23.0,2.0,2.0,900000.0,0.0,3600000.0,USAQUEN
-74.0589053,4.7158561,3.0,1.0,30.0,0.0,1.0,0.0,0.0,4.0,1600000.0,SUBA
-74.0531185,4.677771,6.0,2.0,83.0,4.0,2.0,2.0,630000.0,0.0,7000000.0,CHAPINERO
-74.065775,4.73028,5.0,2.0,92.0,0.0,3.0,1.0,0.0,3.0,4200000.0,SUBA
